classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::pde::internal::core::text::plugin::DocumentGenericNode ; 3 ; 3 ; 2 ; 1 ; 0 ; 1 ; 1 ; 10 ; 5.0 ; 1.0 ; 120 ; 1 ; 0 ; 0.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::Plugin ; 9 ; 5 ; 3 ; 6 ; 36 ; 0 ; 3 ; 26 ; 96.0 ; 9.0 ; 181 ; 3 ; 0 ; 0.0 ; 8 ; 58.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::WidgetIdentifier ; 11 ; 1 ; 10 ; 1 ; 15 ; 0 ; 2 ; 0 ; 27.0 ; 6.0 ; 6 ; 0 ; 0 ; 2.0 ; 6 ; 12.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::EditorBuildFeatureAction ; 8 ; 1 ; 1 ; 7 ; 6 ; 0 ; 2 ; 0 ; 38.0 ; 4.0 ; 0 ; 2 ; 1 ; 0.0 ; 3 ; 23.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::ManifestEditorOpener ; 11 ; 1 ; 3 ; 8 ; 10 ; 0 ; 0 ; 0 ; 84.0 ; 5.0 ; 6 ; 0 ; 3 ; 0.0 ; 2 ; 43.0 ; 25.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::feature::Feature ; 33 ; 5 ; 2 ; 31 ; 1596 ; 0 ; 22 ; 33 ; 618.0 ; 57.0 ; 114 ; 21 ; 7 ; 0.0 ; 49 ; 369.0 ; 167.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::builders::ElementOccurenceChecker ; 11 ; 1 ; 1 ; 10 ; 210 ; 0 ; 0 ; 0 ; 307.0 ; 21.0 ; 6 ; 0 ; 19 ; 0.0 ; 2 ; 122.0 ; 63.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::refactoring::ContainerMoveParticipant ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 3.0 ; 1.0 ; 11 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::ide::ViewNewWizard ; 2 ; 6 ; 0 ; 2 ; 3 ; 0 ; 0 ; 0 ; 10.0 ; 3.0 ; 20 ; 0 ; 0 ; 0.0 ; 3 ; 6.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::views::dependencies::DependenciesView ; 24 ; 1 ; 12 ; 19 ; 465 ; 0 ; 23 ; 178 ; 332.0 ; 31.0 ; 0 ; 15 ; 9 ; 0.0 ; 12 ; 163.0 ; 97.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::TocInputContextManager ; 2 ; 2 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 10.0 ; 2.0 ; 29 ; 0 ; 0 ; 0.0 ; 2 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::RuntimeInfoSection ; 29 ; 3 ; 2 ; 28 ; 528 ; 0 ; 8 ; 0 ; 724.0 ; 33.0 ; 22 ; 4 ; 17 ; 0.0 ; 6 ; 352.0 ; 172.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::PluginBlock ; 19 ; 2 ; 1 ; 18 ; 66 ; 0 ; 1 ; 9 ; 170.0 ; 12.0 ; 35 ; 0 ; 4 ; 0.0 ; 2 ; 89.0 ; 47.0 ; 2 ; 0 ; 1 ; 1 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::exports::FeatureDestinationTab ; 2 ; 3 ; 1 ; 1 ; 1 ; 0 ; 0 ; 11 ; 12.0 ; 2.0 ; 23 ; 0 ; 0 ; 0.0 ; 1 ; 5.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::InfoSection ; 21 ; 3 ; 1 ; 20 ; 276 ; 0 ; 12 ; 0 ; 338.0 ; 24.0 ; 21 ; 12 ; 11 ; 0.0 ; 12 ; 162.0 ; 59.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaOverviewPage ; 10 ; 2 ; 1 ; 9 ; 55 ; 0 ; 7 ; 0 ; 96.0 ; 11.0 ; 28 ; 6 ; 6 ; 0.0 ; 3 ; 40.0 ; 14.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::nls::ExternalizeStringsOperation ; 12 ; 1 ; 2 ; 10 ; 36 ; 0 ; 4 ; 0 ; 152.0 ; 9.0 ; 0 ; 4 ; 5 ; 0.0 ; 3 ; 89.0 ; 30.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::AbstractKeyValueTextChangeListener ; 7 ; 3 ; 4 ; 3 ; 15 ; 2 ; 1 ; 3 ; 40.0 ; 6.0 ; 10 ; 0 ; 0 ; 0.0 ; 3 ; 32.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::BundleModel ; 47 ; 5 ; 46 ; 2 ; 21 ; 0 ; 2 ; 5 ; 33.0 ; 7.0 ; 86 ; 2 ; 0 ; 0.0 ; 6 ; 17.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::rcp::IntroTemplate ; 16 ; 5 ; 1 ; 15 ; 136 ; 0 ; 6 ; 13 ; 211.0 ; 17.0 ; 80 ; 6 ; 2 ; 0.0 ; 11 ; 94.0 ; 34.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::plugin::PluginExtensionNode ; 11 ; 5 ; 1 ; 10 ; 66 ; 0 ; 2 ; 17 ; 64.0 ; 12.0 ; 208 ; 2 ; 0 ; 0.0 ; 12 ; 59.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::ImportPackageObject ; 12 ; 4 ; 5 ; 7 ; 15 ; 0 ; 1 ; 4 ; 38.0 ; 6.0 ; 51 ; 1 ; 1 ; 0.0 ; 5 ; 32.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::details::SimpleCSIntroDetails ; 10 ; 4 ; 1 ; 9 ; 78 ; 0 ; 5 ; 0 ; 159.0 ; 13.0 ; 32 ; 5 ; 2 ; 0.0 ; 11 ; 57.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::DeletePluginBaseResolution ; 1 ; 2 ; 1 ; 0 ; 6 ; 0 ; 0 ; 5 ; 17.0 ; 4.0 ; 12 ; 0 ; 0 ; 0.0 ; 3 ; 6.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::Bundle ; 19 ; 1 ; 9 ; 11 ; 78 ; 0 ; 2 ; 0 ; 111.0 ; 13.0 ; 13 ; 2 ; 0 ; 0.0 ; 12 ; 74.0 ; 30.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::compare::PluginStructureViewer ; 2 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 34.0 ; 1.0 ; 0 ; 0 ; 0 ; 0.0 ; 1 ; 4.0 ; 1.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::BundleInputContext ; 18 ; 3 ; 1 ; 17 ; 55 ; 0 ; 2 ; 1 ; 97.0 ; 11.0 ; 41 ; 1 ; 3 ; 0.0 ; 3 ; 72.0 ; 25.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCS ; 3 ; 5 ; 1 ; 2 ; 171 ; 0 ; 1 ; 110 ; 61.0 ; 19.0 ; 422 ; 1 ; 0 ; 0.0 ; 19 ; 38.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDEFormEditorContributor ; 24 ; 1 ; 19 ; 9 ; 210 ; 4 ; 9 ; 0 ; 120.0 ; 21.0 ; 0 ; 6 ; 1 ; 0.0 ; 18 ; 55.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::dependencies::UnusedDependenciesAction ; 5 ; 1 ; 4 ; 1 ; 1 ; 0 ; 2 ; 0 ; 11.0 ; 2.0 ; 0 ; 2 ; 0 ; 0.0 ; 2 ; 5.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::bundle::BundlePluginModel ; 6 ; 8 ; 4 ; 2 ; 6 ; 0 ; 1 ; 2 ; 11.0 ; 4.0 ; 219 ; 1 ; 0 ; 0.0 ; 4 ; 7.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::refactoring::ManifestTypeMoveParticipant ; 6 ; 2 ; 0 ; 6 ; 10 ; 0 ; 0 ; 2 ; 44.0 ; 5.0 ; 7 ; 0 ; 0 ; 0.0 ; 1 ; 28.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::Schema ; 53 ; 3 ; 17 ; 37 ; 3321 ; 1 ; 17 ; 7 ; 847.0 ; 82.0 ; 33 ; 16 ; 29 ; 0.0 ; 53 ; 495.0 ; 259.0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::toc::TocTopic ; 13 ; 5 ; 9 ; 4 ; 91 ; 1 ; 1 ; 28 ; 56.0 ; 14.0 ; 248 ; 1 ; 0 ; 0.0 ; 14 ; 36.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::product::ProductFeature ; 3 ; 3 ; 1 ; 2 ; 21 ; 0 ; 3 ; 0 ; 25.0 ; 7.0 ; 34 ; 3 ; 0 ; 0.0 ; 7 ; 10.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::EditorUtilities ; 18 ; 1 ; 3 ; 15 ; 120 ; 0 ; 4 ; 0 ; 194.0 ; 16.0 ; 6 ; 4 ; 11 ; 0.0 ; 5 ; 107.0 ; 57.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::LaunchShortcutOverviewPage ; 8 ; 2 ; 2 ; 6 ; 36 ; 2 ; 0 ; 0 ; 59.0 ; 9.0 ; 28 ; 0 ; 0 ; 0.0 ; 4 ; 35.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::samples::SampleWizard ; 11 ; 1 ; 5 ; 9 ; 171 ; 0 ; 8 ; 0 ; 124.0 ; 19.0 ; 0 ; 8 ; 0 ; 0.0 ; 19 ; 56.0 ; 34.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::util::DOMParserWrapper ; 4 ; 1 ; 1 ; 3 ; 10 ; 0 ; 2 ; 0 ; 20.0 ; 5.0 ; 6 ; 0 ; 0 ; 0.0 ; 4 ; 13.0 ; 6.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::ModelFileAdapter ; 2 ; 2 ; 2 ; 0 ; 1 ; 0 ; 1 ; 0 ; 7.0 ; 2.0 ; 10 ; 1 ; 0 ; 0.0 ; 2 ; 2.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::PluginAttribute ; 9 ; 3 ; 1 ; 9 ; 36 ; 0 ; 3 ; 5 ; 63.0 ; 9.0 ; 67 ; 2 ; 0 ; 0.0 ; 7 ; 39.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::BuildSourceViewerConfiguration ; 7 ; 2 ; 2 ; 5 ; 45 ; 0 ; 8 ; 2 ; 66.0 ; 10.0 ; 11 ; 4 ; 1 ; 0.0 ; 9 ; 26.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::JUnitWorkbenchLaunchShortcut ; 5 ; 1 ; 0 ; 5 ; 1 ; 0 ; 0 ; 0 ; 52.0 ; 2.0 ; 0 ; 0 ; 0 ; 0.0 ; 0 ; 19.0 ; 8.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::views::dependencies::OpenPluginDependenciesAction ; 5 ; 1 ; 3 ; 2 ; 1 ; 0 ; 1 ; 0 ; 11.0 ; 2.0 ; 0 ; 1 ; 0 ; 0.0 ; 2 ; 6.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::plugin::PluginModel ; 6 ; 7 ; 6 ; 0 ; 10 ; 0 ; 0 ; 5 ; 14.0 ; 5.0 ; 157 ; 0 ; 0 ; 0.0 ; 5 ; 6.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::WizardCollectionComparator ; 3 ; 1 ; 1 ; 2 ; 3 ; 0 ; 1 ; 0 ; 24.0 ; 3.0 ; 0 ; 1 ; 0 ; 0.0 ; 3 ; 8.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::TypeProposalLabelProvider ; 2 ; 1 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 9.0 ; 2.0 ; 0 ; 0 ; 0 ; 0.0 ; 2 ; 3.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::EditableSchema ; 3 ; 4 ; 2 ; 1 ; 15 ; 0 ; 1 ; 8 ; 21.0 ; 6.0 ; 90 ; 1 ; 0 ; 0.0 ; 6 ; 9.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::preferences::MainPreferencePage ; 2 ; 1 ; 0 ; 2 ; 15 ; 0 ; 4 ; 0 ; 71.0 ; 6.0 ; 0 ; 4 ; 0 ; 0.0 ; 4 ; 28.0 ; 10.0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::feature::NewFeaturePatchWizard ; 3 ; 3 ; 0 ; 3 ; 3 ; 0 ; 0 ; 6 ; 11.0 ; 3.0 ; 15 ; 0 ; 0 ; 0.0 ; 1 ; 11.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::ui::internal::views::log::OpenIDELogFileAction ; 3 ; 1 ; 1 ; 3 ; 1 ; 0 ; 1 ; 0 ; 15.0 ; 2.0 ; 0 ; 1 ; 0 ; 0.0 ; 2 ; 10.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::Choice ; 6 ; 1 ; 6 ; 0 ; 6 ; 0 ; 2 ; 0 ; 13.0 ; 4.0 ; 6 ; 2 ; 0 ; 0.0 ; 4 ; 4.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::IncludedFeaturesDetailsSection ; 8 ; 3 ; 0 ; 8 ; 66 ; 0 ; 8 ; 0 ; 195.0 ; 12.0 ; 21 ; 7 ; 1 ; 0.0 ; 11 ; 58.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::builders::ElementOccurrenceResult ; 2 ; 1 ; 2 ; 0 ; 10 ; 0 ; 4 ; 0 ; 18.0 ; 5.0 ; 6 ; 4 ; 0 ; 0.0 ; 5 ; 5.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::ResourceHyperlink ; 6 ; 2 ; 4 ; 2 ; 3 ; 0 ; 1 ; 1 ; 57.0 ; 3.0 ; 10 ; 1 ; 1 ; 0.0 ; 2 ; 19.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::plugin::OpenProjectWizardAction ; 3 ; 1 ; 0 ; 3 ; 1 ; 0 ; 0 ; 0 ; 19.0 ; 2.0 ; 0 ; 0 ; 0 ; 0.0 ; 2 ; 12.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::exports::FeatureExportOperation ; 46 ; 1 ; 9 ; 37 ; 528 ; 2 ; 9 ; 0 ; 582.0 ; 33.0 ; 6 ; 2 ; 7 ; 0.0 ; 6 ; 273.0 ; 139.0 ; 6 ; 1 ; 2 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSDefinitionPage ; 16 ; 2 ; 1 ; 15 ; 45 ; 0 ; 2 ; 0 ; 144.0 ; 10.0 ; 29 ; 1 ; 1 ; 0.0 ; 6 ; 62.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::LaunchAction ; 21 ; 1 ; 0 ; 21 ; 171 ; 0 ; 3 ; 0 ; 223.0 ; 19.0 ; 0 ; 3 ; 16 ; 0.0 ; 2 ; 131.0 ; 62.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::util::PersistablePluginObject ; 10 ; 1 ; 8 ; 3 ; 45 ; 0 ; 4 ; 0 ; 55.0 ; 10.0 ; 0 ; 2 ; 1 ; 0.0 ; 9 ; 28.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpSourcePage ; 9 ; 4 ; 2 ; 7 ; 66 ; 0 ; 0 ; 0 ; 53.0 ; 12.0 ; 70 ; 0 ; 0 ; 0.0 ; 7 ; 31.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::dependencies::DependencyExtentSearchResultPage ; 7 ; 2 ; 0 ; 7 ; 21 ; 0 ; 0 ; 0 ; 53.0 ; 7.0 ; 7 ; 0 ; 1 ; 0.0 ; 2 ; 31.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::rows::TextAttributeRow ; 6 ; 2 ; 2 ; 4 ; 21 ; 1 ; 1 ; 6 ; 55.0 ; 7.0 ; 26 ; 0 ; 1 ; 0.0 ; 4 ; 25.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::toc::Toc ; 4 ; 6 ; 2 ; 2 ; 21 ; 0 ; 1 ; 28 ; 22.0 ; 7.0 ; 262 ; 1 ; 0 ; 0.0 ; 7 ; 12.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::OptionalRequireBundleResolution ; 5 ; 3 ; 1 ; 4 ; 6 ; 0 ; 1 ; 5 ; 21.0 ; 4.0 ; 14 ; 1 ; 0 ; 0.0 ; 3 ; 12.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::JarEntryEditorInput ; 10 ; 1 ; 8 ; 2 ; 55 ; 0 ; 1 ; 0 ; 45.0 ; 11.0 ; 6 ; 1 ; 0 ; 0.0 ; 11 ; 22.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::compare::PluginStructureViewerCreator ; 1 ; 1 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 6.0 ; 2.0 ; 6 ; 0 ; 0 ; 0.0 ; 2 ; 3.0 ; 2.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::elements::ElementList ; 9 ; 3 ; 9 ; 0 ; 15 ; 1 ; 1 ; 1 ; 22.0 ; 6.0 ; 19 ; 1 ; 0 ; 0.0 ; 6 ; 13.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::build::ExternalBuildModel ; 8 ; 5 ; 0 ; 8 ; 21 ; 0 ; 2 ; 2 ; 37.0 ; 7.0 ; 67 ; 2 ; 1 ; 0.0 ; 5 ; 28.0 ; 10.0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::natures::SiteProject ; 1 ; 2 ; 0 ; 1 ; 3 ; 0 ; 0 ; 0 ; 9.0 ; 3.0 ; 6 ; 0 ; 0 ; 0.0 ; 3 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::display::SubstitutionTextReader ; 5 ; 2 ; 1 ; 4 ; 45 ; 1 ; 8 ; 0 ; 76.0 ; 10.0 ; 25 ; 7 ; 0 ; 0.0 ; 4 ; 28.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaStringAttributeDetails ; 6 ; 5 ; 1 ; 5 ; 6 ; 0 ; 5 ; 2 ; 145.0 ; 4.0 ; 55 ; 5 ; 0 ; 0.0 ; 3 ; 17.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::PDERegistryStrategy ; 13 ; 1 ; 4 ; 13 ; 136 ; 1 ; 5 ; 0 ; 155.0 ; 17.0 ; 0 ; 5 ; 7 ; 0.0 ; 7 ; 92.0 ; 51.0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::FilteredCheckboxTree ; 3 ; 1 ; 1 ; 2 ; 10 ; 0 ; 1 ; 0 ; 35.0 ; 5.0 ; 0 ; 1 ; 0 ; 0.0 ; 2 ; 12.0 ; 7.0 ; 2 ; 1 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaCompositorDetails ; 6 ; 4 ; 1 ; 5 ; 10 ; 0 ; 3 ; 2 ; 64.0 ; 5.0 ; 47 ; 3 ; 0 ; 0.0 ; 5 ; 30.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::BundleActivatorHeader ; 5 ; 5 ; 4 ; 1 ; 3 ; 0 ; 1 ; 4 ; 9.0 ; 3.0 ; 64 ; 1 ; 0 ; 0.0 ; 3 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExportPackageSection ; 35 ; 5 ; 2 ; 34 ; 595 ; 0 ; 10 ; 2 ; 525.0 ; 35.0 ; 73 ; 10 ; 21 ; 0.0 ; 6 ; 243.0 ; 108.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::variables::TargetNLVariableResolver ; 1 ; 1 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 3.0 ; 1.0 ; 6 ; 0 ; 0 ; 0.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::product::UpdateSplashProgressOperation ; 21 ; 1 ; 1 ; 20 ; 435 ; 0 ; 17 ; 0 ; 415.0 ; 30.0 ; 6 ; 8 ; 22 ; 0.0 ; 8 ; 141.0 ; 73.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::osgi::OSGiPreferencesServiceNewWizard ; 2 ; 6 ; 0 ; 2 ; 3 ; 0 ; 0 ; 0 ; 11.0 ; 3.0 ; 20 ; 0 ; 0 ; 0.0 ; 3 ; 6.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::OSGiLaunchConfigurationInitializer ; 8 ; 1 ; 4 ; 4 ; 28 ; 1 ; 1 ; 0 ; 37.0 ; 8.0 ; 6 ; 0 ; 1 ; 0.0 ; 2 ; 27.0 ; 10.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::build::BuildEntry ; 8 ; 2 ; 2 ; 6 ; 66 ; 0 ; 2 ; 7 ; 59.0 ; 12.0 ; 24 ; 2 ; 0 ; 0.0 ; 11 ; 50.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::ImportObject ; 10 ; 2 ; 6 ; 4 ; 21 ; 0 ; 2 ; 0 ; 42.0 ; 7.0 ; 14 ; 2 ; 0 ; 0.0 ; 7 ; 16.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::SynchronizeVersionsWizardPage ; 12 ; 1 ; 1 ; 11 ; 45 ; 0 ; 9 ; 0 ; 152.0 ; 10.0 ; 0 ; 6 ; 7 ; 0.0 ; 3 ; 62.0 ; 28.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::FeatureEditor ; 33 ; 3 ; 5 ; 29 ; 378 ; 0 ; 1 ; 1 ; 255.0 ; 28.0 ; 72 ; 1 ; 2 ; 0.0 ; 11 ; 151.0 ; 71.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSMasterTreeSection ; 30 ; 5 ; 2 ; 29 ; 406 ; 0 ; 15 ; 2 ; 482.0 ; 29.0 ; 75 ; 15 ; 18 ; 0.0 ; 7 ; 200.0 ; 92.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::BuildEntryMarkerResolution ; 1 ; 2 ; 0 ; 1 ; 1 ; 5 ; 2 ; 5 ; 12.0 ; 2.0 ; 12 ; 0 ; 0 ; 0.0 ; 1 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::elements::NamedElement ; 4 ; 2 ; 4 ; 0 ; 10 ; 2 ; 3 ; 0 ; 17.0 ; 5.0 ; 14 ; 2 ; 0 ; 0.0 ; 5 ; 6.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::ManifestContentAssistProcessor ; 22 ; 2 ; 1 ; 21 ; 666 ; 0 ; 21 ; 0 ; 646.0 ; 37.0 ; 18 ; 10 ; 11 ; 1.0 ; 6 ; 471.0 ; 218.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
