classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::jdt::internal::compiler::util::SimpleSet ; 24 ; 1 ; 21 ; 3 ; 45 ; 0 ; 3 ; 0 ; 103.0 ; 10.0 ; 16 ; 0 ; 1 ; 3.0 ; 9 ; 27.0 ; 36.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::DOMMember ; 10 ; 3 ; 4 ; 6 ; 210 ; 4 ; 5 ; 38 ; 146.0 ; 21.0 ; 118 ; 0 ; 0 ; 0.0 ; 4 ; 61.0 ; 33.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::DOMMethod ; 13 ; 4 ; 2 ; 11 ; 780 ; 0 ; 13 ; 50 ; 404.0 ; 40.0 ; 189 ; 0 ; 0 ; 0.0 ; 23 ; 162.0 ; 104.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnLocalName ; 4 ; 5 ; 1 ; 3 ; 6 ; 0 ; 0 ; 397 ; 24.0 ; 4.0 ; 64 ; 0 ; 0 ; 0.0 ; 4 ; 16.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::Javadoc ; 24 ; 2 ; 8 ; 17 ; 55 ; 3 ; 8 ; 380 ; 708.0 ; 11.0 ; 27 ; 0 ; 5 ; 8.0 ; 5 ; 172.0 ; 269.0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::TypeBinding ; 22 ; 2 ; 1 ; 22 ; 1653 ; 0 ; 16 ; 6 ; 952.0 ; 58.0 ; 67 ; 12 ; 1 ; 1.0 ; 57 ; 361.0 ; 271.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::SearchRequestor ; 2 ; 1 ; 2 ; 0 ; 10 ; 1 ; 0 ; 0 ; 12.0 ; 5.0 ; 8 ; 0 ; 0 ; 0.0 ; 5 ; 5.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ContinueStatement ; 4 ; 3 ; 1 ; 3 ; 66 ; 0 ; 3 ; 95 ; 59.0 ; 12.0 ; 73 ; 2 ; 0 ; 0.0 ; 3 ; 35.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::AdditionalTypeCollection ; 1 ; 2 ; 1 ; 0 ; 0 ; 0 ; 1 ; 10 ; 4.0 ; 1.0 ; 13 ; 0 ; 0 ; 1.0 ; 0 ; 1.0 ; 1.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::JavaModelException ; 38 ; 1 ; 33 ; 5 ; 15 ; 0 ; 2 ; 0 ; 52.0 ; 6.0 ; 0 ; 1 ; 0 ; 1.0 ; 6 ; 30.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::StringSet ; 4 ; 1 ; 3 ; 1 ; 15 ; 0 ; 3 ; 0 ; 56.0 ; 6.0 ; 8 ; 0 ; 1 ; 3.0 ; 5 ; 13.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::PackageDeclarationMatch ; 1 ; 2 ; 1 ; 0 ; 0 ; 0 ; 0 ; 2 ; 3.0 ; 1.0 ; 33 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CreatePackageFragmentOperation ; 8 ; 2 ; 1 ; 8 ; 6 ; 0 ; 1 ; 18 ; 83.0 ; 4.0 ; 62 ; 0 ; 0 ; 0.0 ; 2 ; 48.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ClassFileReader ; 12 ; 2 ; 1 ; 11 ; 253 ; 0 ; 23 ; 8 ; 285.0 ; 23.0 ; 40 ; 23 ; 1 ; 0.0 ; 22 ; 66.0 ; 64.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ArrayReference ; 9 ; 5 ; 1 ; 8 ; 55 ; 0 ; 2 ; 384 ; 158.0 ; 11.0 ; 77 ; 0 ; 0 ; 2.0 ; 11 ; 70.0 ; 37.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::HTMLEntity2JavaReader ; 7 ; 2 ; 2 ; 5 ; 6 ; 0 ; 1 ; 0 ; 44.0 ; 4.0 ; 39 ; 1 ; 1 ; 0.0 ; 1 ; 25.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::BinaryMethod ; 32 ; 7 ; 3 ; 31 ; 465 ; 1 ; 4 ; 69 ; 529.0 ; 31.0 ; 240 ; 0 ; 4 ; 0.0 ; 22 ; 241.0 ; 118.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::ImportMatchLocatorParser ; 1 ; 3 ; 1 ; 0 ; 10 ; 0 ; 1 ; 405 ; 28.0 ; 5.0 ; 73 ; 0 ; 0 ; 1.0 ; 0 ; 13.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::MethodRef ; 8 ; 2 ; 3 ; 6 ; 136 ; 0 ; 7 ; 95 ; 109.0 ; 17.0 ; 68 ; 4 ; 0 ; 0.0 ; 7 ; 60.0 ; 28.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ReferenceInfoAdapter ; 0 ; 1 ; 0 ; 0 ; 15 ; 3 ; 0 ; 0 ; 18.0 ; 6.0 ; 8 ; 0 ; 0 ; 0.0 ; 6 ; 6.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::RenameResourceElementsOperation ; 6 ; 5 ; 2 ; 4 ; 6 ; 0 ; 0 ; 37 ; 28.0 ; 4.0 ; 88 ; 0 ; 0 ; 0.0 ; 1 ; 12.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ASTMatcher ; 4 ; 1 ; 1 ; 4 ; 15 ; 0 ; 1 ; 0 ; 52.0 ; 6.0 ; 8 ; 1 ; 1 ; 0.0 ; 5 ; 19.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::WorkingCopyOwner ; 10 ; 1 ; 6 ; 5 ; 10 ; 2 ; 0 ; 0 ; 17.0 ; 5.0 ; 8 ; 0 ; 0 ; 0.0 ; 5 ; 13.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::compiler::ReconcileContext ; 5 ; 1 ; 1 ; 5 ; 36 ; 0 ; 2 ; 0 ; 44.0 ; 9.0 ; 8 ; 2 ; 0 ; 0.0 ; 9 ; 26.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::ClasspathContainerInitializer ; 4 ; 1 ; 3 ; 1 ; 45 ; 1 ; 2 ; 0 ; 69.0 ; 10.0 ; 8 ; 0 ; 0 ; 0.0 ; 10 ; 21.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::Annotation ; 10 ; 4 ; 6 ; 5 ; 55 ; 2 ; 3 ; 52 ; 56.0 ; 11.0 ; 128 ; 0 ; 0 ; 0.0 ; 9 ; 30.0 ; 16.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::AbstractDOMBuilder ; 5 ; 2 ; 2 ; 3 ; 36 ; 2 ; 8 ; 0 ; 82.0 ; 9.0 ; 15 ; 0 ; 0 ; 0.0 ; 6 ; 22.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::Evaluator ; 7 ; 1 ; 3 ; 5 ; 21 ; 2 ; 5 ; 0 ; 104.0 ; 7.0 ; 8 ; 0 ; 0 ; 5.0 ; 0 ; 25.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::JavaDocRegion ; 13 ; 3 ; 1 ; 12 ; 91 ; 0 ; 3 ; 58 ; 231.0 ; 14.0 ; 34 ; 3 ; 5 ; 0.0 ; 1 ; 110.0 ; 51.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::VariableBinding ; 16 ; 2 ; 1 ; 16 ; 231 ; 0 ; 8 ; 6 ; 232.0 ; 22.0 ; 30 ; 8 ; 1 ; 0.0 ; 20 ; 90.0 ; 71.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::problem::DefaultProblem ; 4 ; 2 ; 2 ; 2 ; 190 ; 0 ; 12 ; 563 ; 164.0 ; 20.0 ; 24 ; 11 ; 0 ; 0.0 ; 20 ; 31.0 ; 58.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::util::ClassFormatException ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 9 ; 0 ; 3.0 ; 1.0 ; 22 ; 1 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::IncrementalImageBuilder ; 24 ; 2 ; 2 ; 23 ; 210 ; 0 ; 9 ; 19 ; 706.0 ; 21.0 ; 37 ; 0 ; 0 ; 1.0 ; 2 ; 322.0 ; 215.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnNameOfMemberValuePair ; 2 ; 3 ; 1 ; 1 ; 3 ; 0 ; 0 ; 384 ; 17.0 ; 3.0 ; 31 ; 0 ; 0 ; 0.0 ; 3 ; 8.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::SourceRefElement ; 29 ; 3 ; 19 ; 13 ; 351 ; 7 ; 1 ; 35 ; 171.0 ; 27.0 ; 76 ; 0 ; 0 ; 1.0 ; 21 ; 83.0 ; 50.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedSuperReference ; 3 ; 8 ; 1 ; 2 ; 3 ; 0 ; 0 ; 386 ; 16.0 ; 3.0 ; 103 ; 0 ; 0 ; 0.0 ; 3 ; 10.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::NonJavaResource ; 6 ; 2 ; 1 ; 5 ; 78 ; 0 ; 3 ; 0 ; 77.0 ; 13.0 ; 5 ; 1 ; 0 ; 0.0 ; 12 ; 32.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::hierarchy::HierarchyBinaryType ; 6 ; 3 ; 0 ; 6 ; 231 ; 0 ; 8 ; 5 ; 154.0 ; 22.0 ; 27 ; 8 ; 0 ; 0.0 ; 22 ; 61.0 ; 44.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnFieldName ; 4 ; 5 ; 1 ; 3 ; 3 ; 0 ; 2 ; 400 ; 20.0 ; 3.0 ; 65 ; 1 ; 0 ; 1.0 ; 3 ; 13.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::impl::FloatConstant ; 4 ; 2 ; 4 ; 0 ; 66 ; 0 ; 1 ; 152 ; 36.0 ; 12.0 ; 41 ; 0 ; 1 ; 1.0 ; 11 ; 14.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::codegen::FloatCache ; 4 ; 1 ; 1 ; 3 ; 15 ; 0 ; 3 ; 0 ; 88.0 ; 6.0 ; 8 ; 3 ; 0 ; 0.0 ; 6 ; 17.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::SourceTypeConverter ; 21 ; 2 ; 5 ; 16 ; 15 ; 0 ; 13 ; 3 ; 209.0 ; 6.0 ; 12 ; 5 ; 5 ; 0.0 ; 1 ; 57.0 ; 51.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::ClassFileMatchLocator ; 29 ; 1 ; 1 ; 29 ; 136 ; 0 ; 2 ; 39 ; 462.0 ; 17.0 ; 8 ; 2 ; 8 ; 0.0 ; 3 ; 215.0 ; 162.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::VerboseElementCache ; 10 ; 4 ; 1 ; 9 ; 3 ; 0 ; 2 ; 11 ; 27.0 ; 3.0 ; 64 ; 2 ; 0 ; 0.0 ; 2 ; 19.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::BinaryTypeConverter ; 16 ; 2 ; 1 ; 15 ; 15 ; 0 ; 2 ; 3 ; 216.0 ; 6.0 ; 12 ; 2 ; 3 ; 0.0 ; 3 ; 57.0 ; 52.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::CompoundNameVector ; 4 ; 1 ; 1 ; 3 ; 28 ; 0 ; 4 ; 0 ; 50.0 ; 8.0 ; 8 ; 0 ; 0 ; 4.0 ; 8 ; 17.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::PackageBinding ; 16 ; 2 ; 1 ; 15 ; 105 ; 0 ; 7 ; 6 ; 155.0 ; 15.0 ; 23 ; 7 ; 1 ; 0.0 ; 13 ; 61.0 ; 43.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::MultiCommentLine ; 6 ; 2 ; 1 ; 6 ; 66 ; 1 ; 5 ; 55 ; 276.0 ; 12.0 ; 27 ; 2 ; 2 ; 0.0 ; 0 ; 126.0 ; 84.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaCorePreferenceInitializer ; 4 ; 1 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 73.0 ; 1.0 ; 0 ; 0 ; 0 ; 0.0 ; 1 ; 25.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::codegen::VerificationTypeInfo ; 4 ; 1 ; 2 ; 2 ; 45 ; 0 ; 13 ; 0 ; 156.0 ; 10.0 ; 8 ; 2 ; 0 ; 2.0 ; 10 ; 33.0 ; 43.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::QualifiedThisReference ; 12 ; 6 ; 1 ; 11 ; 15 ; 1 ; 2 ; 384 ; 76.0 ; 6.0 ; 91 ; 0 ; 0 ; 2.0 ; 6 ; 27.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocParamNameReference ; 2 ; 8 ; 1 ; 1 ; 10 ; 0 ; 3 ; 429 ; 17.0 ; 5.0 ; 120 ; 0 ; 0 ; 3.0 ; 5 ; 8.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::MethodBinding ; 14 ; 2 ; 1 ; 14 ; 465 ; 0 ; 14 ; 6 ; 290.0 ; 31.0 ; 39 ; 14 ; 1 ; 0.0 ; 29 ; 85.0 ; 86.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ConstructorDeclaration ; 33 ; 3 ; 6 ; 29 ; 105 ; 0 ; 2 ; 408 ; 437.0 ; 15.0 ; 58 ; 0 ; 1 ; 2.0 ; 14 ; 145.0 ; 118.0 ; 3 ; 0 ; 1 ; 1 ; 0 ; 
org::eclipse::jdt::internal::core::CreateCompilationUnitOperation ; 14 ; 2 ; 2 ; 12 ; 10 ; 0 ; 2 ; 18 ; 87.0 ; 5.0 ; 62 ; 0 ; 0 ; 0.0 ; 2 ; 58.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::CorrectionEngine ; 7 ; 1 ; 0 ; 7 ; 15 ; 0 ; 13 ; 15 ; 128.0 ; 6.0 ; 8 ; 0 ; 2 ; 0.0 ; 4 ; 31.0 ; 24.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::VariableLocator ; 4 ; 2 ; 1 ; 3 ; 6 ; 2 ; 1 ; 68 ; 36.0 ; 4.0 ; 33 ; 0 ; 0 ; 0.0 ; 3 ; 13.0 ; 15.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::batch::ClasspathDirectory ; 8 ; 2 ; 1 ; 7 ; 66 ; 0 ; 4 ; 18 ; 136.0 ; 12.0 ; 18 ; 4 ; 0 ; 0.0 ; 9 ; 63.0 ; 41.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::index::MemoryIndex ; 7 ; 1 ; 1 ; 7 ; 21 ; 0 ; 5 ; 0 ; 99.0 ; 7.0 ; 8 ; 0 ; 0 ; 5.0 ; 0 ; 36.0 ; 35.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::SwitchStatement ; 21 ; 3 ; 2 ; 19 ; 21 ; 0 ; 16 ; 380 ; 334.0 ; 7.0 ; 38 ; 0 ; 0 ; 13.0 ; 7 ; 99.0 ; 79.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::indexing::InternalSearchDocument ; 2 ; 1 ; 1 ; 1 ; 6 ; 1 ; 3 ; 0 ; 16.0 ; 4.0 ; 8 ; 1 ; 1 ; 2.0 ; 3 ; 10.0 ; 7.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::BindingResolver ; 26 ; 1 ; 26 ; 0 ; 595 ; 1 ; 0 ; 0 ; 105.0 ; 35.0 ; 8 ; 0 ; 0 ; 0.0 ; 2 ; 35.0 ; 35.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::codegen::StackMapFrame ; 4 ; 1 ; 1 ; 3 ; 105 ; 0 ; 16 ; 0 ; 325.0 ; 15.0 ; 8 ; 2 ; 3 ; 6.0 ; 12 ; 52.0 ; 89.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::AnnotationInfo ; 1 ; 3 ; 1 ; 0 ; 0 ; 0 ; 3 ; 4 ; 0.0 ; 1.0 ; 19 ; 0 ; 0 ; 3.0 ; 1 ; 1.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::classfmt::ClassFormatException ; 1 ; 1 ; 1 ; 0 ; 10 ; 0 ; 34 ; 0 ; 29.0 ; 5.0 ; 22 ; 5 ; 0 ; 0.0 ; 5 ; 11.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::ClasspathDirectory ; 9 ; 2 ; 3 ; 6 ; 78 ; 1 ; 5 ; 0 ; 101.0 ; 13.0 ; 18 ; 0 ; 0 ; 5.0 ; 9 ; 42.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::classfmt::MethodInfoWithParameterAnnotations ; 4 ; 4 ; 1 ; 3 ; 10 ; 0 ; 1 ; 14 ; 35.0 ; 5.0 ; 60 ; 1 ; 0 ; 0.0 ; 1 ; 14.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::ClasspathMultiDirectory ; 5 ; 3 ; 2 ; 3 ; 6 ; 0 ; 4 ; 5 ; 33.0 ; 4.0 ; 31 ; 0 ; 0 ; 4.0 ; 2 ; 11.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::TypeBinding ; 128 ; 2 ; 126 ; 11 ; 1596 ; 3 ; 12 ; 28 ; 773.0 ; 57.0 ; 16 ; 0 ; 2 ; 2.0 ; 54 ; 197.0 ; 273.0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::flow::LabelFlowContext ; 4 ; 3 ; 1 ; 3 ; 6 ; 0 ; 1 ; 143 ; 23.0 ; 4.0 ; 40 ; 0 ; 0 ; 1.0 ; 3 ; 10.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::AssertStatement ; 18 ; 3 ; 1 ; 17 ; 21 ; 0 ; 4 ; 380 ; 163.0 ; 7.0 ; 38 ; 1 ; 0 ; 3.0 ; 7 ; 63.0 ; 32.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::TypeReferencePattern ; 2 ; 5 ; 0 ; 2 ; 36 ; 1 ; 9 ; 61 ; 54.0 ; 9.0 ; 49 ; 3 ; 0 ; 1.0 ; 5 ; 20.0 ; 16.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::TypeNameMatchRequestor ; 2 ; 1 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0 ; 1.0 ; 8 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnPackageReference ; 2 ; 3 ; 1 ; 1 ; 1 ; 0 ; 0 ; 387 ; 11.0 ; 2.0 ; 32 ; 0 ; 0 ; 0.0 ; 2 ; 7.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::BindingKey ; 7 ; 1 ; 2 ; 5 ; 78 ; 0 ; 1 ; 0 ; 82.0 ; 13.0 ; 8 ; 1 ; 0 ; 0.0 ; 13 ; 46.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocReturnStatement ; 6 ; 4 ; 2 ; 4 ; 6 ; 0 ; 0 ; 384 ; 29.0 ; 4.0 ; 48 ; 0 ; 0 ; 0.0 ; 4 ; 16.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetAllocationExpression ; 13 ; 5 ; 1 ; 12 ; 10 ; 0 ; 2 ; 421 ; 184.0 ; 5.0 ; 93 ; 0 ; 0 ; 2.0 ; 5 ; 73.0 ; 49.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::env::AccessRule ; 7 ; 1 ; 5 ; 2 ; 15 ; 1 ; 3 ; 0 ; 39.0 ; 6.0 ; 8 ; 0 ; 0 ; 2.0 ; 6 ; 19.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::DOMBuilder ; 9 ; 3 ; 2 ; 8 ; 406 ; 0 ; 4 ; 8 ; 368.0 ; 29.0 ; 41 ; 0 ; 0 ; 1.0 ; 23 ; 114.0 ; 85.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::TypeParameterPattern ; 13 ; 4 ; 1 ; 12 ; 3 ; 0 ; 7 ; 61 ; 61.0 ; 3.0 ; 45 ; 0 ; 0 ; 0.0 ; 2 ; 32.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::InnerClassesAttributeEntry ; 4 ; 2 ; 1 ; 3 ; 28 ; 0 ; 7 ; 0 ; 49.0 ; 8.0 ; 26 ; 7 ; 0 ; 0.0 ; 8 ; 21.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ASTSyntaxErrorPropagator ; 3 ; 2 ; 1 ; 2 ; 3 ; 0 ; 1 ; 0 ; 62.0 ; 3.0 ; 13 ; 1 ; 1 ; 0.0 ; 1 ; 14.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnFieldType ; 2 ; 5 ; 1 ; 1 ; 1 ; 0 ; 1 ; 400 ; 14.0 ; 2.0 ; 65 ; 0 ; 0 ; 1.0 ; 2 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnExplicitConstructorCall ; 5 ; 4 ; 1 ; 4 ; 3 ; 0 ; 0 ; 393 ; 34.0 ; 3.0 ; 61 ; 0 ; 0 ; 0.0 ; 3 ; 16.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::HandleFactory ; 23 ; 1 ; 5 ; 18 ; 10 ; 0 ; 4 ; 0 ; 200.0 ; 5.0 ; 8 ; 4 ; 3 ; 0.0 ; 2 ; 85.0 ; 50.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::dom::rewrite::TrackedNodePosition ; 2 ; 1 ; 1 ; 1 ; 3 ; 0 ; 2 ; 0 ; 24.0 ; 3.0 ; 10 ; 2 ; 0 ; 0.0 ; 3 ; 11.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::SimpleSetOfCharArray ; 7 ; 1 ; 3 ; 4 ; 45 ; 0 ; 3 ; 0 ; 103.0 ; 10.0 ; 16 ; 0 ; 1 ; 3.0 ; 9 ; 27.0 ; 36.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::dom::rewrite::ASTRewriteAnalyzer ; 34 ; 2 ; 4 ; 32 ; 2080 ; 0 ; 12 ; 0 ; 907.0 ; 65.0 ; 13 ; 9 ; 37 ; 2.0 ; 6 ; 547.0 ; 218.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ReturnStatement ; 17 ; 3 ; 2 ; 15 ; 55 ; 2 ; 4 ; 380 ; 217.0 ; 11.0 ; 38 ; 0 ; 1 ; 4.0 ; 10 ; 81.0 ; 74.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::MethodDeclarationMatch ; 2 ; 2 ; 2 ; 0 ; 0 ; 0 ; 0 ; 2 ; 3.0 ; 1.0 ; 33 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
