classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::apache::lucene::search::regex::JavaUtilRegexCapabilities ; 3 ; 1 ; 0 ; 3 ; 10 ; 0 ; 1 ; 0 ; 22.0 ; 5.0 ; 12 ; 1 ; 0 ; 0.0 ; 5 ; 12.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SimilarityDelegator ; 3 ; 2 ; 2 ; 1 ; 36 ; 0 ; 1 ; 0 ; 27.0 ; 9.0 ; 31 ; 1 ; 0 ; 0.0 ; 9 ; 17.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FuzzyQuery ; 16 ; 3 ; 3 ; 13 ; 36 ; 0 ; 4 ; 2 ; 88.0 ; 9.0 ; 49 ; 2 ; 0 ; 0.0 ; 8 ; 44.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::BoostingQueryBuilder ; 5 ; 1 ; 1 ; 4 ; 1 ; 0 ; 2 ; 0 ; 20.0 ; 2.0 ; 10 ; 1 ; 0 ; 1.0 ; 2 ; 8.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SpanFilter ; 1 ; 2 ; 1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0.0 ; 1.0 ; 21 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedTermPositionVector ; 3 ; 2 ; 1 ; 2 ; 3 ; 0 ; 1 ; 0 ; 9.0 ; 3.0 ; 50 ; 1 ; 0 ; 0.0 ; 3 ; 9.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::MockRAMOutputStream ; 3 ; 3 ; 1 ; 3 ; 10 ; 0 ; 3 ; 1 ; 61.0 ; 5.0 ; 35 ; 2 ; 0 ; 1.0 ; 5 ; 19.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::ResetSystemSoftTask ; 2 ; 3 ; 0 ; 2 ; 1 ; 1 ; 0 ; 2 ; 7.0 ; 2.0 ; 42 ; 0 ; 0 ; 0.0 ; 2 ; 4.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IndexCommit ; 19 ; 1 ; 15 ; 4 ; 66 ; 3 ; 0 ; 0 ; 31.0 ; 12.0 ; 12 ; 0 ; 0 ; 0.0 ; 12 ; 28.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::hyphenation::Hyphenation ; 2 ; 1 ; 2 ; 0 ; 3 ; 0 ; 2 ; 0 ; 9.0 ; 3.0 ; 9 ; 2 ; 0 ; 0.0 ; 2 ; 3.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::similar::SimilarityQueries ; 5 ; 1 ; 0 ; 5 ; 1 ; 0 ; 0 ; 0 ; 28.0 ; 2.0 ; 9 ; 0 ; 1 ; 0.0 ; 1 ; 14.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::SimpleAnalyzer ; 47 ; 2 ; 44 ; 3 ; 3 ; 0 ; 0 ; 0 ; 12.0 ; 3.0 ; 15 ; 0 ; 0 ; 0.0 ; 3 ; 8.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::DirDocMaker ; 9 ; 2 ; 0 ; 9 ; 10 ; 0 ; 4 ; 11 ; 66.0 ; 5.0 ; 33 ; 0 ; 0 ; 0.0 ; 3 ; 41.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::regex::SpanRegexQuery ; 15 ; 3 ; 2 ; 13 ; 66 ; 0 ; 2 ; 0 ; 73.0 ; 12.0 ; 46 ; 2 ; 0 ; 0.0 ; 12 ; 41.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::SimpleQueryMaker ; 3 ; 2 ; 0 ; 3 ; 0 ; 1 ; 0 ; 3 ; 24.0 ; 1.0 ; 23 ; 0 ; 0 ; 0.0 ; 0 ; 14.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorsTermsWriterPerField ; 10 ; 2 ; 2 ; 10 ; 36 ; 0 ; 10 ; 0 ; 186.0 ; 9.0 ; 15 ; 0 ; 0 ; 10.0 ; 2 ; 43.0 ; 31.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::CommitIndexTask ; 2 ; 2 ; 0 ; 2 ; 1 ; 0 ; 0 ; 2 ; 11.0 ; 2.0 ; 39 ; 0 ; 0 ; 0.0 ; 2 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTravRetHighlightTask ; 8 ; 4 ; 0 ; 8 ; 28 ; 1 ; 4 ; 3 ; 55.0 ; 8.0 ; 64 ; 0 ; 0 ; 0.0 ; 7 ; 41.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::QueryScorer ; 3 ; 1 ; 1 ; 2 ; 15 ; 0 ; 5 ; 0 ; 45.0 ; 6.0 ; 12 ; 1 ; 0 ; 4.0 ; 6 ; 18.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::FastCharStream ; 3 ; 1 ; 1 ; 2 ; 91 ; 0 ; 6 ; 0 ; 75.0 ; 14.0 ; 21 ; 0 ; 1 ; 6.0 ; 13 ; 24.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::standard::StandardOptions ; 1 ; 1 ; 1 ; 0 ; 28 ; 0 ; 4 ; 0 ; 24.0 ; 8.0 ; 9 ; 4 ; 0 ; 0.0 ; 8 ; 8.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::FieldCacheSource ; 5 ; 2 ; 4 ; 1 ; 28 ; 4 ; 1 ; 0 ; 23.0 ; 8.0 ; 23 ; 1 ; 0 ; 0.0 ; 8 ; 13.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::CachingWrapperFilter ; 6 ; 2 ; 4 ; 2 ; 15 ; 2 ; 2 ; 0 ; 54.0 ; 6.0 ; 21 ; 0 ; 0 ; 0.0 ; 6 ; 16.0 ; 11.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::RangeQuery ; 12 ; 3 ; 5 ; 7 ; 105 ; 1 ; 6 ; 2 ; 85.0 ; 15.0 ; 49 ; 6 ; 1 ; 0.0 ; 13 ; 49.0 ; 54.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::sinks::TokenRangeSinkTokenizer ; 1 ; 4 ; 0 ; 1 ; 3 ; 0 ; 3 ; 3 ; 14.0 ; 3.0 ; 22 ; 3 ; 0 ; 0.0 ; 3 ; 4.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::CompoundFileWriter ; 11 ; 1 ; 4 ; 7 ; 15 ; 0 ; 6 ; 0 ; 147.0 ; 6.0 ; 9 ; 6 ; 1 ; 0.0 ; 4 ; 52.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::standard::StandardBenchmarker ; 26 ; 2 ; 0 ; 26 ; 45 ; 0 ; 3 ; 0 ; 319.0 ; 10.0 ; 12 ; 1 ; 0 ; 0.0 ; 4 ; 165.0 ; 58.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::SrndBooleanQuery ; 4 ; 1 ; 3 ; 1 ; 1 ; 0 ; 0 ; 0 ; 13.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 12.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::snowball::SnowballFilter ; 8 ; 3 ; 2 ; 6 ; 1 ; 0 ; 1 ; 1 ; 23.0 ; 2.0 ; 16 ; 1 ; 0 ; 0.0 ; 2 ; 13.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FieldInfo ; 1 ; 1 ; 1 ; 0 ; 3 ; 0 ; 9 ; 0 ; 38.0 ; 3.0 ; 9 ; 0 ; 0 ; 9.0 ; 1 ; 4.0 ; 10.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Hits ; 39 ; 1 ; 31 ; 9 ; 55 ; 0 ; 14 ; 0 ; 141.0 ; 11.0 ; 9 ; 13 ; 5 ; 1.0 ; 5 ; 42.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::JaroWinklerDistance ; 2 ; 1 ; 1 ; 1 ; 10 ; 0 ; 1 ; 0 ; 73.0 ; 5.0 ; 10 ; 1 ; 1 ; 0.0 ; 4 ; 25.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FieldSortedHitQueue ; 10 ; 2 ; 1 ; 9 ; 153 ; 0 ; 4 ; 1 ; 265.0 ; 18.0 ; 19 ; 0 ; 1 ; 0.0 ; 4 ; 73.0 ; 33.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::cache::SimpleLRUCache ; 3 ; 3 ; 2 ; 1 ; 0 ; 0 ; 2 ; 1 ; 11.0 ; 1.0 ; 22 ; 2 ; 0 ; 0.0 ; 1 ; 3.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::RangeTermEnum ; 6 ; 3 ; 1 ; 5 ; 6 ; 0 ; 7 ; 0 ; 75.0 ; 4.0 ; 24 ; 7 ; 0 ; 0.0 ; 2 ; 15.0 ; 26.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::StopFilter ; 21 ; 3 ; 19 ; 2 ; 21 ; 0 ; 3 ; 1 ; 36.0 ; 7.0 ; 16 ; 3 ; 0 ; 0.0 ; 7 ; 17.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::PositionBasedTermVectorMapper ; 2 ; 2 ; 1 ; 1 ; 10 ; 0 ; 4 ; 0 ; 35.0 ; 5.0 ; 15 ; 4 ; 0 ; 0.0 ; 5 ; 14.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::ChecksumIndexOutput ; 4 ; 2 ; 1 ; 3 ; 55 ; 0 ; 2 ; 0 ; 45.0 ; 11.0 ; 24 ; 0 ; 0 ; 2.0 ; 11 ; 29.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::misc::LengthNormModifier ; 12 ; 1 ; 1 ; 11 ; 3 ; 0 ; 2 ; 0 ; 77.0 ; 3.0 ; 9 ; 2 ; 0 ; 0.0 ; 3 ; 42.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::OptimizeTask ; 3 ; 2 ; 0 ; 3 ; 6 ; 0 ; 1 ; 2 ; 16.0 ; 4.0 ; 39 ; 0 ; 0 ; 1.0 ; 4 ; 10.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::QueryTemplateManager ; 14 ; 1 ; 2 ; 12 ; 21 ; 0 ; 4 ; 0 ; 50.0 ; 7.0 ; 9 ; 0 ; 0 ; 4.0 ; 7 ; 36.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::FileDocument ; 6 ; 1 ; 3 ; 3 ; 1 ; 0 ; 0 ; 0 ; 26.0 ; 2.0 ; 9 ; 0 ; 1 ; 0.0 ; 1 ; 10.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::German2Stemmer ; 1 ; 2 ; 0 ; 1 ; 28 ; 0 ; 12 ; 6 ; 644.0 ; 8.0 ; 35 ; 12 ; 7 ; 0.0 ; 1 ; 63.0 ; 116.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocHelper ; 10 ; 1 ; 7 ; 3 ; 6 ; 0 ; 56 ; 0 ; 21.0 ; 4.0 ; 9 ; 0 ; 1 ; 27.0 ; 3 ; 15.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::TopDocCollector ; 5 ; 2 ; 2 ; 3 ; 6 ; 1 ; 3 ; 0 ; 32.0 ; 4.0 ; 11 ; 1 ; 0 ; 0.0 ; 3 ; 10.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::MultiSegmentReader ; 14 ; 3 ; 2 ; 12 ; 435 ; 1 ; 7 ; 5 ; 300.0 ; 30.0 ; 78 ; 6 ; 2 ; 0.0 ; 16 ; 124.0 ; 75.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::QueryWrapperFilter ; 10 ; 2 ; 5 ; 5 ; 15 ; 0 ; 1 ; 0 ; 32.0 ; 6.0 ; 21 ; 1 ; 0 ; 0.0 ; 6 ; 16.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::DocValues ; 12 ; 1 ; 9 ; 3 ; 78 ; 1 ; 4 ; 0 ; 52.0 ; 13.0 ; 9 ; 4 ; 1 ; 0.0 ; 11 ; 28.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldConsumerPerThread ; 3 ; 1 ; 3 ; 0 ; 6 ; 3 ; 0 ; 0 ; 0.0 ; 4.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 4.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::KeywordTokenizer ; 2 ; 3 ; 0 ; 2 ; 3 ; 0 ; 2 ; 1 ; 30.0 ; 3.0 ; 16 ; 2 ; 0 ; 0.0 ; 3 ; 11.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::precedence::TokenMgrError ; 5 ; 1 ; 2 ; 3 ; 6 ; 0 ; 5 ; 0 ; 57.0 ; 4.0 ; 27 ; 0 ; 0 ; 1.0 ; 2 ; 26.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ngram::EdgeNGramTokenizer ; 4 ; 3 ; 1 ; 3 ; 1 ; 0 ; 10 ; 1 ; 34.0 ; 2.0 ; 16 ; 7 ; 0 ; 0.0 ; 2 ; 10.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::similar::MoreLikeThisQuery ; 4 ; 2 ; 1 ; 3 ; 171 ; 0 ; 8 ; 0 ; 74.0 ; 19.0 ; 39 ; 3 ; 0 ; 5.0 ; 19 ; 31.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::SimpleHTMLFormatter ; 8 ; 1 ; 6 ; 2 ; 1 ; 0 ; 2 ; 0 ; 16.0 ; 2.0 ; 10 ; 0 ; 0 ; 2.0 ; 2 ; 6.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FormatPostingsFieldsWriter ; 6 ; 2 ; 2 ; 4 ; 3 ; 0 ; 7 ; 0 ; 35.0 ; 3.0 ; 11 ; 0 ; 0 ; 7.0 ; 1 ; 11.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::NoLockFactory ; 3 ; 2 ; 3 ; 0 ; 6 ; 0 ; 2 ; 1 ; 7.0 ; 4.0 ; 13 ; 2 ; 0 ; 0.0 ; 4 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FilterClause ; 3 ; 1 ; 3 ; 0 ; 3 ; 0 ; 2 ; 0 ; 10.0 ; 3.0 ; 18 ; 0 ; 0 ; 2.0 ; 3 ; 3.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::webdemo::FormBasedXmlQueryDemo ; 15 ; 1 ; 0 ; 15 ; 3 ; 0 ; 4 ; 0 ; 92.0 ; 3.0 ; 48 ; 4 ; 1 ; 0.0 ; 1 ; 50.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::InvertedDocEndConsumerPerField ; 1 ; 1 ; 1 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 2.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::RomanianStemmer ; 1 ; 2 ; 0 ; 1 ; 78 ; 0 ; 11 ; 6 ; 747.0 ; 13.0 ; 35 ; 11 ; 12 ; 0.0 ; 1 ; 77.0 ; 140.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::je::File ; 12 ; 1 ; 4 ; 8 ; 45 ; 0 ; 7 ; 0 ; 168.0 ; 10.0 ; 9 ; 0 ; 1 ; 0.0 ; 0 ; 72.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::DeleteDocTask ; 4 ; 2 ; 0 ; 4 ; 21 ; 0 ; 8 ; 2 ; 37.0 ; 7.0 ; 39 ; 6 ; 1 ; 0.0 ; 6 ; 22.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Scorer ; 25 ; 2 ; 25 ; 0 ; 6 ; 16 ; 1 ; 0 ; 6.0 ; 4.0 ; 13 ; 1 ; 0 ; 0.0 ; 3 ; 4.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::nl::DutchStemmer ; 4 ; 1 ; 1 ; 3 ; 153 ; 0 ; 5 ; 0 ; 289.0 ; 18.0 ; 9 ; 5 ; 15 ; 0.0 ; 2 ; 143.0 ; 102.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::ValueSourceQuery ; 9 ; 2 ; 3 ; 6 ; 21 ; 1 ; 1 ; 0 ; 26.0 ; 7.0 ; 39 ; 0 ; 0 ; 1.0 ; 6 ; 20.0 ; 9.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::db::SanityLoadLibrary ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 5.0 ; 1.0 ; 9 ; 0 ; 0 ; 0.0 ; 1 ; 3.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::NewAnalyzerTask ; 6 ; 2 ; 0 ; 6 ; 6 ; 0 ; 2 ; 2 ; 37.0 ; 4.0 ; 39 ; 2 ; 0 ; 0.0 ; 4 ; 22.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::GermanStemmer ; 1 ; 2 ; 0 ; 1 ; 28 ; 0 ; 11 ; 6 ; 615.0 ; 8.0 ; 35 ; 11 ; 7 ; 0.0 ; 1 ; 60.0 ; 109.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::Constants ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 8 ; 0 ; 1.0 ; 1.0 ; 9 ; 0 ; 1 ; 0.0 ; 0 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::SrndTermQuery ; 7 ; 3 ; 1 ; 6 ; 10 ; 0 ; 1 ; 1 ; 25.0 ; 5.0 ; 44 ; 1 ; 0 ; 0.0 ; 5 ; 19.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::SrndTruncQuery ; 10 ; 3 ; 1 ; 9 ; 21 ; 0 ; 5 ; 1 ; 63.0 ; 7.0 ; 44 ; 5 ; 0 ; 0.0 ; 4 ; 40.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::NearSpansUnordered ; 7 ; 2 ; 1 ; 7 ; 120 ; 0 ; 10 ; 0 ; 151.0 ; 16.0 ; 16 ; 10 ; 7 ; 0.0 ; 9 ; 80.0 ; 51.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::BooleanFilterBuilder ; 9 ; 1 ; 1 ; 8 ; 1 ; 0 ; 1 ; 0 ; 23.0 ; 2.0 ; 10 ; 1 ; 0 ; 0.0 ; 2 ; 13.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::quality::utils::SimpleQQParser ; 4 ; 1 ; 2 ; 2 ; 1 ; 0 ; 3 ; 0 ; 12.0 ; 2.0 ; 10 ; 2 ; 0 ; 1.0 ; 2 ; 8.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SnapshotDeletionPolicy ; 5 ; 1 ; 1 ; 4 ; 15 ; 0 ; 3 ; 0 ; 31.0 ; 6.0 ; 11 ; 3 ; 1 ; 0.0 ; 5 ; 22.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::cz::CzechAnalyzer ; 5 ; 2 ; 0 ; 5 ; 3 ; 0 ; 2 ; 0 ; 35.0 ; 3.0 ; 15 ; 1 ; 0 ; 0.0 ; 3 ; 15.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::ByteSliceWriter ; 2 ; 1 ; 1 ; 1 ; 15 ; 0 ; 4 ; 0 ; 45.0 ; 6.0 ; 9 ; 3 ; 0 ; 1.0 ; 6 ; 10.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::fr::FrenchStemmer ; 4 ; 1 ; 1 ; 3 ; 210 ; 0 ; 8 ; 0 ; 482.0 ; 21.0 ; 9 ; 8 ; 19 ; 0.0 ; 1 ; 174.0 ; 128.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::AbstractQueryMaker ; 4 ; 1 ; 0 ; 4 ; 15 ; 3 ; 3 ; 0 ; 26.0 ; 6.0 ; 13 ; 0 ; 0 ; 0.0 ; 4 ; 15.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FilteredTermEnum ; 9 ; 2 ; 8 ; 1 ; 36 ; 5 ; 2 ; 0 ; 38.0 ; 9.0 ; 15 ; 2 ; 0 ; 0.0 ; 6 ; 18.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::payloads::NumericPayloadTokenFilter ; 4 ; 3 ; 1 ; 3 ; 1 ; 0 ; 2 ; 1 ; 14.0 ; 2.0 ; 16 ; 2 ; 0 ; 0.0 ; 2 ; 8.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::hyphenation::PatternParser ; 14 ; 1 ; 1 ; 13 ; 210 ; 0 ; 11 ; 0 ; 268.0 ; 21.0 ; 48 ; 0 ; 1 ; 7.0 ; 14 ; 160.0 ; 64.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::fr::FrenchStemFilter ; 5 ; 3 ; 1 ; 4 ; 6 ; 0 ; 2 ; 1 ; 29.0 ; 4.0 ; 16 ; 2 ; 0 ; 0.0 ; 4 ; 12.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::SpanQuery ; 12 ; 2 ; 12 ; 1 ; 10 ; 6 ; 0 ; 0 ; 6.0 ; 5.0 ; 39 ; 0 ; 0 ; 0.0 ; 4 ; 6.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::OrdFieldSource ; 4 ; 2 ; 1 ; 3 ; 10 ; 0 ; 2 ; 0 ; 36.0 ; 5.0 ; 23 ; 1 ; 0 ; 0.0 ; 5 ; 10.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::DutchStemmer ; 1 ; 2 ; 0 ; 1 ; 55 ; 0 ; 12 ; 6 ; 753.0 ; 11.0 ; 35 ; 12 ; 10 ; 0.0 ; 1 ; 85.0 ; 130.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::memory::PatternAnalyzer ; 7 ; 2 ; 1 ; 6 ; 28 ; 0 ; 8 ; 0 ; 88.0 ; 8.0 ; 15 ; 4 ; 4 ; 0.0 ; 4 ; 36.0 ; 33.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::FieldScoreQuery ; 2 ; 3 ; 2 ; 0 ; 1 ; 0 ; 0 ; 1 ; 18.0 ; 2.0 ; 46 ; 0 ; 1 ; 0.0 ; 1 ; 8.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::CompoundWordTokenFilterBase ; 6 ; 3 ; 2 ; 4 ; 28 ; 2 ; 9 ; 1 ; 74.0 ; 8.0 ; 16 ; 0 ; 0 ; 0.0 ; 2 ; 36.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::ListSearcher ; 15 ; 1 ; 5 ; 11 ; 66 ; 0 ; 8 ; 0 ; 137.0 ; 12.0 ; 32 ; 8 ; 6 ; 0.0 ; 6 ; 67.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocConsumer ; 2 ; 1 ; 2 ; 0 ; 10 ; 1 ; 0 ; 0 ; 0.0 ; 5.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 5.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::standard::StandardTokenizer ; 3 ; 3 ; 1 ; 2 ; 28 ; 0 ; 14 ; 1 ; 62.0 ; 8.0 ; 16 ; 3 ; 0 ; 0.0 ; 7 ; 24.0 ; 13.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::SpanOrTermsBuilder ; 9 ; 3 ; 1 ; 8 ; 1 ; 0 ; 1 ; 0 ; 26.0 ; 2.0 ; 12 ; 0 ; 0 ; 1.0 ; 2 ; 19.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
